"Reference","Feed name","DM","ADF","NDF","ADL","CP","OM","P","Ca","Na","Fe","K","Mg","Cu","Mn","Zn","IVDMD","ME","NEm","NEg","NEl","Country"
"116550","Tetrapogon roxburghiana","92.00","47.03","73.27","7.43","4.69","87.79","","","","","","","","","","","","","","","Kenya"
"119917","Tetrapogon roxburghiana","89.93","35.48","69.21","4.77","19.13","86.72","","","","","","","","","","","","","","","Kenya"
"113552","Centrosema pascuorum","93.48","62.51","73.15","15.43","5.63","96.15","0.40","6.20","18.40","","5.50","1.70","","","","","","","","","Nigeria"
"113553","Centrosema pascuorum","93.51","56.27","76.11","13.09","3.75","95.95","0.40","4.00","19.89","","4.50","1.40","","","","","","","","","Nigeria"
"113554","Centrosema pascuorum","93.36","63.71","74.48","15.09","5.00","95.42","0.40","5.20","22.28","","6.00","1.50","","","","","","","","","Nigeria"
"113555","Centrosema pascuorum","93.07","53.02","71.77","12.06","4.63","94.89","0.40","7.10","23.32","","6.80","2.00","","","","","","","","","Nigeria"
"113556","Centrosema pascuorum","93.93","62.00","70.80","15.39","5.56","95.89","0.40","6.10","25.55","","7.60","1.90","","","","","","","","","Nigeria"
"113615","Centrosema pascuorum","94.38","42.28","54.50","10.53","4.38","76.73","0.20","9.30","43.65","","6.10","1.40","","","","","","","","","Nigeria"
"113616","Centrosema pascuorum","93.34","55.55","72.20","11.56","4.06","95.49","0.20","5.40","31.18","","7.00","1.30","","","","","","","","","Nigeria"
"113617","Centrosema pascuorum","93.49","67.60","78.69","14.89","5.13","96.76","0.20","4.20","19.15","","5.20","1.20","","","","","","","","","Nigeria"
"113618","Centrosema pascuorum","93.16","44.44","58.24","10.98","4.75","82.21","0.20","8.80","44.01","","7.10","1.60","","","","","","","","","Nigeria"
"113619","Centrosema pascuorum","92.96","53.08","71.97","12.15","4.00","94.60","0.20","6.20","33.67","","7.10","1.30","","","","","","","","","Nigeria"
"113620","Centrosema pascuorum","93.70","62.02","76.87","13.04","4.00","95.19","0.20","4.80","27.00","","6.60","1.40","","","","","","","","","Nigeria"
"113621","Centrosema pascuorum","93.67","44.52","57.14","9.47","5.25","82.93","0.30","9.70","44.62","","12.70","1.90","","","","53.84","7.32","3.81","1.55","4.35","Nigeria"
"113622","Centrosema pascuorum","92.80","53.99","71.06","11.30","4.31","94.85","2.00","5.30","34.59","","10.60","1.30","","","","","","","","","Nigeria"
"113623","Centrosema pascuorum","93.82","53.77","78.77","9.42","2.25","93.85","0.20","2.00","25.58","","8.70","1.00","","","","","","","","","Nigeria"
"113624","Centrosema pascuorum","93.62","63.03","77.91","14.43","4.06","95.64","0.20","4.10","22.22","","5.80","1.40","","","","","","","","","Nigeria"
"113625","Centrosema pascuorum","93.81","43.10","56.33","11.84","4.88","79.50","0.20","9.30","36.46","","6.50","1.50","","","","","","","","","Nigeria"
"113626","Centrosema pascuorum","92.53","54.48","73.25","12.00","4.00","95.40","0.20","5.00","32.21","","7.00","1.20","","","","","","","","","Nigeria"
"113627","Centrosema pascuorum","93.72","59.10","74.14","12.89","3.94","95.13","0.20","4.90","27.10","","6.10","1.50","","","","","","","","","Nigeria"
"113628","Centrosema pascuorum","93.44","45.68","58.75","10.36","4.94","83.78","0.40","9.50","37.46","","7.50","1.60","","","","54.37","7.49","3.97","1.67","4.48","Nigeria"
"113629","Centrosema pascuorum","92.95","53.58","72.36","13.19","3.63","95.00","0.20","5.50","23.21","","6.30","1.50","","","","","","","","","Nigeria"
"113630","Centrosema pascuorum","93.57","58.63","76.39","12.98","3.63","95.04","0.20","5.10","27.15","","6.10","1.60","","","","","","","","","Nigeria"
"113631","Centrosema pascuorum","93.50","45.53","59.95","10.64","5.31","84.42","0.30","8.80","37.43","","8.00","1.90","","","","","","","","","Nigeria"
"113632","Centrosema pascuorum","93.34","56.22","72.25","12.66","3.88","94.98","0.20","5.10","31.07","","7.10","1.40","","","","","","","","","Nigeria"
"113633","Centrosema pascuorum","93.54","57.37","80.77","11.35","","94.32","0.20","1.70","42.33","","6.10","1.00","","","","","","","","","Nigeria"
"113634","Centrosema pascuorum","93.23","62.61","74.15","15.96","4.81","94.83","0.10","6.30","39.26","","7.30","1.60","","","","","","","","","Nigeria"
"113635","Centrosema pascuorum","94.15","42.70","49.71","11.86","5.25","79.70","0.20","10.80","56.66","","6.60","1.60","","","","56.61","7.32","3.81","1.55","4.35","Nigeria"
"113636","Centrosema pascuorum","93.66","54.07","70.28","11.55","4.00","94.98","0.10","6.50","57.55","","8.40","1.30","","","","","","","","","Nigeria"
"113637","Centrosema pascuorum","93.09","66.18","76.18","17.23","5.31","95.71","0.10","4.60","35.23","","6.40","1.20","","","","","","","","","Nigeria"
"113638","Centrosema pascuorum","93.38","60.27","74.19","13.92","4.13","95.25","0.10","5.50","34.48","","7.80","1.30","","","","","","","","","Nigeria"
"113639","Centrosema pascuorum","93.47","45.02","54.67","9.94","5.00","80.78","0.20","9.30","57.45","","8.30","1.70","","","","56.22","7.41","3.89","1.59","4.39","Nigeria"
"113640","Centrosema pascuorum","92.63","54.08","69.42","12.12","4.56","94.02","0.10","7.20","53.11","","8.60","1.70","","","","","","","","","Nigeria"
"113641","Centrosema pascuorum","93.45","67.18","77.10","16.18","4.50","95.49","0.10","6.60","37.67","","7.10","1.40","","","","","","","","","Nigeria"
"113642","Centrosema pascuorum","93.55","45.82","56.93","10.76","5.88","84.51","0.30","8.70","16.28","","7.20","1.60","","","","53.23","7.41","3.89","1.63","4.39","Nigeria"
"113643","Centrosema pascuorum","93.00","55.11","69.42","11.32","4.69","93.99","0.20","5.60","16.13","","7.30","1.40","","","","","","","","","Nigeria"
"113644","Centrosema pascuorum","93.13","66.89","75.15","15.74","4.81","95.00","0.20","4.60","11.17","","7.10","1.10","","","","","","","","","Nigeria"
"113645","Centrosema pascuorum","92.94","55.97","67.68","12.35","5.56","92.56","0.40","5.20","14.53","","9.50","1.10","","","","","","","","","Nigeria"
"114064","Centro","90.44","47.08","68.24","14.16","18.63","92.41","3.30","14.00","135.80","","17.40","3.20","","","","","","","","","Kenya"
"116057","Chamaecrista rotundifolia","90.98","","27.91","","32.75","94.75","","","","","","","","","","","","","","","Ethiopia"
"108897","Cenchrus biflorus","91.92","","13.42","","26.69","97.44","3.40","","28.39","522.30","3.40","1.40","8.05","29.92","76.15","","","","","","Mali"
"108898","Cenchrus biflorus","92.15","","16.20","","28.94","95.65","4.00","","25.07","1543.03","3.70","1.50","7.27","76.07","81.71","","","","","","Mali"
"109124","Cenchrus biflorus","92.21","","","","4.75","89.76","1.40","","","","","","","","","","","","","","Kenya"
"113453","Centrosema acutifolium","93.43","","","","18.13","90.66","1.50","","","","","","","","","","","","","","Nigeria"
"113454","Centrosema acutifolium","93.79","","","","18.31","91.24","1.70","","","","","","","","","","","","","","Nigeria"
"113455","Centrosema acutifolium","94.18","","","","18.38","90.26","1.60","","","","","","","","","","","","","","Nigeria"
"113459","Centrosema acutifolium","94.19","","","","14.69","87.36","1.90","","","","","","","","","","","","","","Nigeria"
"113460","Centrosema acutifolium","94.00","","","","14.50","88.22","1.90","","","","","","","","","","","","","","Nigeria"
"113468","Centrosema acutifolium","94.00","","","","22.75","90.52","1.80","","","","","","","","","","","","","","Nigeria"
"113469","Centrosema acutifolium","93.55","","","","9.94","93.44","1.40","","","","","","","","","","","","","","Nigeria"
"113437","Centrosema brasilianum","93.31","","","","13.31","92.00","0.50","","","","","","","","","","","","","","Nigeria"
"113439","Centrosema brasilianum","93.91","","","","9.81","93.12","0.70","","","","","","","","","","","","","","Nigeria"
"113440","Centrosema brasilianum","93.33","","","","8.00","92.37","0.80","","","","","","","","","","","","","","Nigeria"
"113441","Centrosema brasilianum","93.36","","","","9.13","91.41","0.90","","","","","","","","","","","","","","Nigeria"
"113443","Centrosema brasilianum","92.62","","","","6.63","95.14","0.50","","","","","","","","","","","","","","Nigeria"
"113444","Centrosema brasilianum","92.39","","","","7.19","95.32","0.60","","","","","","","","","","","","","","Nigeria"
"113445","Centrosema brasilianum","93.75","","","","5.88","96.10","0.60","","","","","","","","","","","","","","Nigeria"
"113446","Centrosema brasilianum","93.38","","","","7.75","93.42","1.20","","","","","","","","","","","","","","Nigeria"
"113447","Centrosema brasilianum","93.11","","","","15.25","89.20","1.50","","","","","","","","","","","","","","Nigeria"
"113448","Centrosema brasilianum","93.26","","","","9.38","92.58","1.40","","","","","","","","","","","","","","Nigeria"
"113383","Centrosema pascuorum","93.01","41.69","54.76","","","93.74","","","","","","","","","","54.51","8.49","4.94","2.59","5.19","Nigeria"
"113384","Centrosema pascuorum","93.39","41.84","56.10","9.33","","93.58","","","","","","","","","","54.55","8.49","4.94","2.59","5.19","Nigeria"
"113385","Centrosema pascuorum","93.39","42.27","55.43","9.62","","93.80","","","","","","","","","","54.91","8.58","5.02","2.64","5.23","Nigeria"
"113386","Centrosema pascuorum","94.15","47.69","72.95","8.20","","92.52","","","","","","","","","","","","","","","Nigeria"
"113387","Centrosema pascuorum","93.21","51.49","58.22","12.16","","90.26","","","","","","","","","","","","","","","Nigeria"
"113388","Centrosema pascuorum","93.32","43.12","56.49","10.21","","94.17","","","","","","","","","","49.19","7.78","4.27","1.97","4.69","Nigeria"
"113389","Centrosema pascuorum","93.71","44.72","58.61","9.88","","93.31","","","","","","","","","","51.75","8.08","4.56","2.22","4.90","Nigeria"
"113390","Centrosema pascuorum","93.27","43.13","56.45","10.82","","93.85","","","","","","","","","","53.50","8.37","4.81","2.47","5.10","Nigeria"
"113391","Centrosema pascuorum","93.90","47.88","74.43","8.26","","92.46","","","","","","","","","","47.30","7.36","3.85","1.59","4.39","Nigeria"
"113392","Centrosema pascuorum","92.72","51.28","59.10","12.47","","90.58","","","","","","","","","","","","","","","Nigeria"
"113393","Centrosema pascuorum","93.20","44.50","56.68","10.39","","94.03","","","","","","","","","","50.87","8.03","4.48","2.18","4.85","Nigeria"
"113394","Centrosema pascuorum","93.00","43.25","58.31","9.56","","93.90","","","","","","","","","","52.77","8.28","4.73","2.38","5.02","Nigeria"
"113395","Centrosema pascuorum","93.08","43.72","57.29","9.97","","94.23","","","","","","","","","","51.71","8.16","4.64","2.30","4.94","Nigeria"
"113396","Centrosema pascuorum","93.66","48.47","75.04","7.98","","93.23","","","","","","","","","","","","","","","Nigeria"
"113397","Centrosema pascuorum","92.85","52.26","58.42","13.10","","90.80","","","","","","","","","","","","","","","Nigeria"
"113415","Centrosema pascuorum","93.07","59.64","72.61","14.02","","94.73","","","","","","","","","","","","","","","Nigeria"
"113416","Centrosema pascuorum","93.68","47.18","60.77","10.62","","89.43","","","","","","","","","","49.02","7.32","3.81","1.55","4.35","Nigeria"
"113417","Centrosema pascuorum","93.24","60.34","72.79","13.78","","94.96","","","","","","","","","","","","","","","Nigeria"
"113418","Centrosema pascuorum","93.39","48.72","61.97","12.67","","90.15","","","","","","","","","","","","","","","Nigeria"
"113419","Centrosema pascuorum","93.59","62.50","75.93","14.94","4.56","95.18","1.40","4.80","17.52","","6.20","1.20","","","","","","","","","Nigeria"
"113420","Centrosema pascuorum","93.80","50.76","63.80","12.22","","90.88","","","","","","","","","","","","","","","Nigeria"
"113421","Centrosema pascuorum","93.81","50.53","76.11","8.59","","93.95","","","","","","","","","","","","","","","Nigeria"
"113422","Centrosema pascuorum","93.33","58.88","67.23","12.53","","94.17","","","","","","","","","","","","","","","Nigeria"
"113423","Centrosema pascuorum","93.16","59.69","71.88","12.90","","95.22","","","","","","","","","","","","","","","Nigeria"
"113424","Centrosema pascuorum","93.07","47.87","59.94","11.21","","87.97","","","","","","","","","","53.70","7.82","4.31","1.97","4.69","Nigeria"
"113425","Centrosema pascuorum","93.02","59.74","71.53","14.10","","95.74","","","","","","","","","","","","","","","Nigeria"
"113426","Centrosema pascuorum","93.64","48.62","61.80","11.90","","87.90","","","","","","","","","","52.19","7.61","4.10","1.80","4.56","Nigeria"
"113427","Centrosema pascuorum","93.17","62.55","73.88","14.89","5.63","95.91","0.70","4.60","19.32","","5.20","1.40","","","","","","","","","Nigeria"
"113428","Centrosema pascuorum","93.28","51.06","65.50","11.43","","89.66","","","","","","","","","","","","","","","Nigeria"
"113429","Centrosema pascuorum","93.60","51.67","78.40","8.39","","94.65","","","","","","","","","","","","","","","Nigeria"
"113430","Centrosema pascuorum","92.39","54.88","64.93","10.61","","94.45","","","","","","","","","","","","","","","Nigeria"
"113431","Centrosema pascuorum","93.29","49.04","63.70","10.81","","88.16","","","","","","","","","","","","","","","Nigeria"
"113432","Centrosema pascuorum","93.83","48.49","62.94","11.86","","87.96","","","","","","","","","","","","","","","Nigeria"
"113433","Centrosema pascuorum","93.77","49.96","64.27","12.59","","89.40","","","","","","","","","","49.34","7.36","3.85","1.59","4.39","Nigeria"
"113434","Centrosema pascuorum","93.85","51.21","78.58","9.53","","94.45","","","","","","","","","","","","","","","Nigeria"
"113435","Centrosema pascuorum","93.00","59.06","65.20","14.01","","94.57","","","","","","","","","","","","","","","Nigeria"
"113436","Centrosema pascuorum","93.01","","","","13.00","93.02","0.50","","","","","","","","","","","","","","Nigeria"
"113450","Centrosema pascuorum","93.33","","","","12.56","92.83","0.90","","","","","","","","","","","","","","Nigeria"
"113451","Centrosema pascuorum","93.56","","","","12.69","93.31","0.60","","","","","","","","","","","","","","Nigeria"
"113458","Centrosema pascuorum","93.22","","","","11.31","93.92","0.90","","","","","","","","","","","","","","Nigeria"
"113464","Centrosema pascuorum","93.81","","","","16.25","91.34","1.10","","","","","","","","","","","","","","Nigeria"
"113465","Centrosema pascuorum","93.48","","","","8.56","95.07","0.90","","","","","","","","","","","","","","Nigeria"
"113497","Centrosema pascuorum","93.84","51.63","63.82","12.54","","89.53","","","","","","","","","","","","","","","Nigeria"
"113498","Centrosema pascuorum","91.86","51.94","61.81","12.13","","88.02","","","","","","","","","","","","","","","Nigeria"
"113499","Centrosema pascuorum","93.83","46.33","60.02","11.02","","88.94","","","","","","","","","","50.18","7.45","3.93","1.63","4.44","Nigeria"
"113500","Centrosema pascuorum","92.82","58.72","66.12","11.75","","94.77","","","","","","","","","","","","","","","Nigeria"
"113501","Centrosema pascuorum","94.41","49.84","64.97","11.65","","90.79","","","","","","","","","","","","","","","Nigeria"
"113502","Centrosema pascuorum","94.39","49.17","64.64","11.57","","90.71","","","","","","","","","","48.38","7.36","3.85","1.59","4.39","Nigeria"
"113503","Centrosema pascuorum","92.50","60.54","70.28","14.18","","94.51","","","","","","","","","","","","","","","Nigeria"
"113504","Centrosema pascuorum","94.12","50.35","63.39","12.58","","91.60","","","","","","","","","","48.25","7.41","3.93","1.63","4.44","Nigeria"
"113505","Centrosema pascuorum","94.22","49.36","63.66","11.82","","91.49","","","","","","","","","","49.69","7.61","4.10","1.80","4.56","Nigeria"
"113506","Centrosema pascuorum","90.60","74.19","87.41","15.02","5.75","94.44","0.50","6.40","38.24","","10.70","1.60","","","","","","","","","Nigeria"
"113541","Centrosema pascuorum","93.33","61.49","74.19","15.11","5.00","95.62","","5.40","29.68","","5.70","1.30","","","","","","","","","Nigeria"
"113542","Centrosema pascuorum","93.03","59.48","71.28","14.76","5.94","95.53","0.40","6.60","32.89","","4.50","1.80","","","","","","","","","Nigeria"
"113543","Centrosema pascuorum","93.17","51.33","71.01","14.20","4.63","94.68","0.40","5.80","28.01","","4.40","1.30","","","","","","","","","Nigeria"
"113544","Centrosema pascuorum","93.39","63.56","73.23","14.88","5.13","95.19","0.40","4.80","22.38","","3.70","1.40","","","","","","","","","Nigeria"
"113545","Centrosema pascuorum","92.38","50.70","70.96","11.80","4.63","94.95","0.40","6.50","32.37","","5.70","1.50","","","","","","","","","Nigeria"
"113546","Centrosema pascuorum","93.16","61.59","75.17","14.35","5.50","95.87","0.40","5.50","26.41","","3.80","1.60","","","","","","","","","Nigeria"
"113547","Centrosema pascuorum","93.04","53.43","72.90","12.99","3.81","94.66","0.40","5.70","52.24","","6.70","1.60","","","","","","","","","Nigeria"
"113548","Centrosema pascuorum","93.22","59.86","72.41","15.65","5.44","95.20","0.40","6.50","50.42","","4.60","1.40","","","","","","","","","Nigeria"
"113549","Centrosema pascuorum","93.07","51.70","69.74","12.67","5.00","93.60","0.40","6.90","29.76","","5.60","1.50","","","","","","","","","Nigeria"
"113550","Centrosema pascuorum","92.96","61.64","74.45","16.76","5.06","95.88","0.40","5.70","51.53","","5.90","1.70","","","","","","","","","Nigeria"
"113551","Centrosema pascuorum","92.64","53.30","73.09","13.13","4.31","95.35","0.40","7.10","46.63","","7.90","1.70","","","","","","","","","Nigeria"
"114082","Calopo","89.81","41.39","55.42","10.38","17.31","92.19","2.90","13.60","112.57","","13.80","3.20","","","","53.31","8.20","4.64","2.30","4.98","Kenya"
"112994","Canary grass","91.68","24.97","52.79","1.73","19.69","83.49","","","","","","","","","","","","","","","Ethiopia"
"112995","Canary grass","93.34","25.31","48.11","1.64","14.25","84.07","","","","","","","","","","","","","","","Ethiopia"
"113000","Canary grass","92.62","23.49","46.20","2.06","17.38","86.59","","","","","","","","","","","","","","","Ethiopia"
"113001","Canary grass","89.20","25.22","49.48","2.25","15.31","85.54","","","","","","","","","","","","","","","Ethiopia"
"113004","Canary grass","92.96","29.61","53.42","2.98","13.19","84.73","","","","","","","","","","","","","","","Ethiopia"
"113005","Canary grass","91.98","26.31","51.02","1.86","17.75","83.97","","","","","","","","","","","","","","","Ethiopia"
"113012","Canary grass","93.07","24.43","45.98","2.12","13.31","84.60","","","","","","","","","","","","","","","Ethiopia"
"113013","Canary grass","92.61","28.87","51.33","2.99","10.75","84.57","","","","","","","","","","","","","","","Ethiopia"
"113018","Canary grass","92.40","23.84","46.86","2.15","9.81","87.44","","","","","","","","","","","","","","","Ethiopia"
"113019","Canary grass","91.85","23.53","46.11","1.95","9.25","86.66","","","","","","","","","","","","","","","Ethiopia"
"113021","Canary grass","91.88","28.23","51.46","2.49","9.50","85.88","","","","","","","","","","","","","","","Ethiopia"
"113022","Canary grass","92.28","25.05","47.03","2.34","9.75","85.17","","","","","","","","","","","","","","","Ethiopia"
"113029","Canary grass","90.98","23.66","47.12","2.21","20.81","84.09","","","","","","","","","","","","","","","Ethiopia"
"113030","Canary grass","91.03","22.90","48.21","2.54","27.88","80.87","","","","","","","","","","","","","","","Ethiopia"
"119716","Buffel grass","90.79","41.02","70.74","6.14","7.31","89.45","","","","","","","","","","","","","","","Ethiopia"
"119719","Buffel grass","90.81","42.93","73.76","6.96","8.00","89.51","","","","","","","","","","","","","","","Ethiopia"
"119723","Buffel grass","91.21","44.93","75.00","7.43","6.31","90.53","","","","","","","","","","","","","","","Ethiopia"
"119727","Buffel grass","91.61","37.98","67.29","5.71","6.19","83.67","","","","","","","","","","","","","","","Ethiopia"
"119733","Buffel grass","90.52","37.54","66.40","4.61","8.25","88.12","","","","","","","","","","51.64","7.57","4.06","1.76","4.52","Ethiopia"
"119921","Buffel grass","90.21","41.41","69.12","6.45","20.06","86.68","","","","","","","","","","50.88","7.32","3.81","1.55","4.35","Kenya"
"120039","Buffel grass","92.01","42.54","69.93","6.17","5.81","89.06","","","","","","","","","","","","","","","Ethiopia"
"120041","Buffel grass","91.94","40.18","67.57","6.92","7.50","91.37","","","","","","","","","","","","","","","Ethiopia"
"120049","Buffel grass","91.49","42.13","71.32","7.08","6.50","85.77","","","","","","","","","","","","","","","Ethiopia"
"120050","Buffel grass","91.05","41.75","68.20","7.95","10.50","87.32","","","","","","","","","","","","","","","Ethiopia"
"120058","Buffel grass","91.01","42.16","70.15","6.47","6.44","90.22","","","","","","","","","","","","","","","Ethiopia"
"120062","Buffel grass","91.35","35.40","56.17","11.48","7.38","89.43","","","","","","","","","","","","","","","Ethiopia"
"120266","Buffel grass","91.92","37.69","61.85","5.31","10.56","81.44","","","","","","","","","","","","","","","Ethiopia"
"120270","Buffel grass","92.45","41.56","70.71","8.77","8.88","89.67","","","","","","","","","","","","","","","Ethiopia"
"120291","Buffel grass","92.35","41.45","67.04","1.12","6.69","84.76","","","","","","","","","","","","","","","Ethiopia"
"120292","Buffel grass","92.53","41.73","67.81","6.05","11.94","89.21","","","","","","","","","","","","","","","Ethiopia"
"120298","Buffel grass","94.49","43.35","73.89","6.09","8.94","79.50","","","","","","","","","","","","","","","Ethiopia"
"120303","Buffel grass","92.83","47.22","72.67","8.94","6.13","86.50","","","","","","","","","","","","","","","Ethiopia"
"121770","Buffel grass","93.62","36.46","60.24","5.08","3.00","76.48","","","","","","","","","","","","","","","Ethiopia"
"121771","Buffel grass","93.70","39.49","58.43","6.26","2.38","71.54","","","","","","","","","","","","","","","Ethiopia"
"121772","Buffel grass","93.62","","61.48","","2.75","70.58","","","","","","","","","","","","","","","Ethiopia"
"121779","Buffel grass","93.09","43.05","71.72","6.94","2.69","88.38","","","","","","","","","","","","","","","Ethiopia"
"121780","Buffel grass","93.21","44.70","72.48","7.52","2.75","89.65","","","","","","","","","","","","","","","Ethiopia"
"121781","Buffel grass","93.39","43.18","68.70","6.14","2.00","87.24","","","","","","","","","","","","","","","Ethiopia"
"121782","Buffel grass","92.97","39.21","68.53","6.31","2.69","88.65","","","","","","","","","","","","","","","Ethiopia"
"121783","Buffel grass","93.91","44.75","72.38","7.55","3.44","87.40","","","","","","","","","","","","","","","Ethiopia"
"114077","Butterfly pea","90.17","41.52","51.75","9.47","20.19","94.03","3.00","4.40","261.00","","16.50","2.90","","","","58.11","9.04","5.44","3.05","5.56","Kenya"
"115217","Butterfly pea","91.67","50.33","63.12","10.73","8.50","90.87","","","","","","","","","","","","","","","Kenya"
"115224","Butterfly pea","91.87","58.07","68.79","12.72","11.31","92.59","","","","","","","","","","","","","","","Kenya"
"115226","Butterfly pea","92.57","57.83","68.97","14.07","11.63","93.56","","","","","","","","","","","","","","","Kenya"
"115238","Butterfly pea","92.32","50.63","62.69","10.76","16.50","92.26","","","","","","","","","","49.62","7.70","4.14","1.88","4.60","Kenya"
"115240","Butterfly pea","92.51","50.86","62.75","11.05","16.69","92.16","","","","","","","","","","49.80","7.70","4.18","1.88","4.60","Kenya"
"118675","Butterfly pea","90.83","","","","16.38","92.52","1.90","","","","21.00","","","","","","","","","","Kenya"
"118678","Butterfly pea","90.93","","","","18.00","92.55","2.60","","","","21.30","","","","","51.59","7.99","4.44","2.13","4.81","Kenya"
"118685","Butterfly pea","91.38","","","","19.38","94.25","2.50","","","","26.20","","","","","","","","","","Kenya"
"118692","Butterfly pea","91.21","","","","18.44","90.28","2.60","","","","24.40","","","","","","","","","","Kenya"
"118698","Butterfly pea","90.52","","","","25.56","93.79","5.70","","","","22.90","","","","","","","","","","Kenya"
"118705","Butterfly pea","91.01","","","","24.69","89.99","5.10","","","","20.40","","","","","","","","","","Kenya"
"118970","Butterfly pea","90.10","","","","13.25","92.55","","","","","","","","","","","","","","","Kenya"
"120127","Butterfly pea","90.66","","","","13.63","94.12","","","","","20.60","","","","","","","","","","Kenya"
"120133","Butterfly pea","90.56","","","","14.06","92.91","","","","","21.90","","","","","","","","","","Kenya"
"120140","Butterfly pea","90.84","","","","9.81","94.59","","","","","18.70","","","","","","","","","","Kenya"
"120146","Butterfly pea","90.73","","","","10.88","94.24","","","","","19.10","","","","","","","","","","Kenya"
"120153","Butterfly pea","90.32","","","","12.06","93.89","","","","","22.10","","","","","","","","","","Kenya"
"120158","Butterfly pea","90.45","","","","12.06","93.83","","","","","20.20","","","","","47.58","7.53","4.02","1.72","4.52","Kenya"
"120164","Butterfly pea","91.01","","","","8.50","94.48","","","","","16.40","","","","","","","","","","Kenya"
"120170","Butterfly pea","90.66","","","","8.69","94.85","","","","","17.80","","","","","","","","","","Kenya"
"108279","Bristly foxtail","90.86","48.73","61.02","8.47","4.63","84.46","0.40","3.90","677.86","912.83","8.10","5.80","10.68","115.89","15.63","54.03","7.49","3.97","1.72","4.48","Gambia"
"100001","Buffel grass","93.01","37.43","66.89","6.61","2.63","82.46","","","","","","","","","","","","","","","Ethiopia"
"100726","Buffel grass","94.03","","66.81","","8.69","84.49","","","","","","","","","","","","","","","Ethiopia"
"100727","Buffel grass","94.17","","64.00","","8.69","83.32","","","","","","","","","","","","","","","Ethiopia"
"100728","Buffel grass","94.19","","65.20","","8.69","83.78","","","","","","","","","","","","","","","Ethiopia"
"100729","Buffel grass","94.47","","69.50","","7.63","88.09","","","","","","","","","","","","","","","Ethiopia"
"100730","Buffel grass","94.32","","69.25","","5.69","90.83","","","","","","","","","","","","","","","Ethiopia"
"100731","Buffel grass","94.15","","65.63","","5.69","82.39","","","","","","","","","","","","","","","Ethiopia"
"100749","Buffel grass","94.30","","66.13","","5.38","83.40","","","","","","","","","","","","","","","Ethiopia"
"100750","Buffel grass","94.51","","58.33","","7.56","78.30","","","","","","","","","","","","","","","Ethiopia"
"100751","Buffel grass","94.29","","64.99","","4.69","86.16","","","","","","","","","","","","","","","Ethiopia"
"100932","Buffel grass","94.17","","66.46","","4.69","81.47","","","","","","","","","","","","","","","Ethiopia"
"100933","Buffel grass","93.94","","73.22","","5.44","90.06","","","","","","","","","","","","","","","Ethiopia"
"100934","Buffel grass","94.48","","67.55","","5.94","85.01","","","","","","","","","","","","","","","Ethiopia"
"100935","Buffel grass","94.24","","71.90","","5.69","87.49","","","","","","","","","","","","","","","Ethiopia"
"101357","Buffel grass","94.62","","67.67","","6.25","86.31","","","","","","","","","","","","","","","Ethiopia"
"101358","Buffel grass","94.59","","66.09","","6.69","85.11","","","","","","","","","","","","","","","Ethiopia"
"101367","Buffel grass","94.63","","69.44","","3.81","87.41","","","","","","","","","","","","","","","Ethiopia"
"101368","Buffel grass","94.78","","66.61","","6.19","80.48","","","","","","","","","","","","","","","Ethiopia"
"101586","Buffel grass","94.68","","71.12","","6.44","86.37","","","","","","","","","","","","","","","Ethiopia"
"101587","Buffel grass","95.17","","71.17","","6.63","84.84","","","","","","","","","","","","","","","Ethiopia"
"101650","Buffel grass","95.19","","71.94","","8.31","89.78","","","","","","","","","","","","","","","Ethiopia"
"101661","Buffel grass","95.29","","74.20","","8.81","90.22","","","","","","","","","","","","","","","Ethiopia"
"102617","Buffel grass","93.76","50.25","77.67","","6.44","","","","","","","","","","","","","","","","Ethiopia"
"102618","Buffel grass","94.35","41.39","70.04","","10.63","","","","","","","","","","","","","","","","Ethiopia"
"102619","Buffel grass","94.44","46.45","73.46","","8.06","","","","","","","","","","","","","","","","Ethiopia"
"102624","Buffel grass","94.55","48.38","80.07","7.10","5.13","93.17","1.20","1.60","","400.00","0.30","1.20","","","","","","","","","Ethiopia"
"102632","Buffel grass","94.78","45.63","75.19","8.16","1.88","92.18","1.40","1.10","","1100.00","10.50","1.10","","","","","","","","","Ethiopia"
"102642","Buffel grass","93.68","43.44","74.85","5.43","5.31","90.49","1.40","0.90","","139.42","27.10","1.50","","","","","","","","","Ethiopia"
"102644","Buffel grass","94.83","40.96","70.14","5.68","4.50","86.98","0.90","1.80","","297.90","31.70","1.60","","","","","","","","","Ethiopia"
"102645","Buffel grass","94.75","39.85","70.40","5.69","5.63","87.03","1.30","1.90","","462.31","28.30","1.80","","","","","","","","","Ethiopia"
"102912","Buffel grass","94.81","40.73","","5.29","5.50","88.90","","","","","","","","","","","","","","","Ethiopia"
"107336","Buffel grass","90.36","44.28","68.86","4.75","12.75","86.32","4.70","","","","","","13.28","","","59.23","8.37","4.81","2.47","5.10","Kenya"
"107337","Buffel grass","90.74","43.82","72.57","5.40","7.75","87.51","4.70","","","","","","6.06","","","56.67","8.16","4.64","2.30","4.94","Kenya"
"107338","Buffel grass","90.20","45.22","71.22","5.61","7.69","88.29","","","","","","","7.32","","","60.96","8.83","5.23","2.85","5.40","Kenya"
"107339","Buffel grass","89.78","48.02","70.50","6.69","11.50","89.01","5.80","","","","","","6.35","","","56.54","8.28","4.77","2.43","5.02","Kenya"
